,Time,X_pix,Y_pix,R_pix,X_m,Y_m,Displacement,Velocity,Reps
0,0.0,577.5,350.0,10.30786418914795,0.37371499230299166,1.1697550220892452,0.0,0.0,0
1,0.22839117050170898,572.5,351.0,11.236202239990234,0.355551094444463,1.173387801660951,0.01852361392470878,0.08110477,0
2,0.31316232681274414,572.5,351.5,11.423759460449219,0.355551094444463,1.1752041914468039,0.0018163897858529676,0.02142698,0
3,0.33011746406555176,572.5,352.0,11.236202239990234,0.355551094444463,1.1770205812326566,0.0018163897858527456,0.10712917,0
4,0.3676118850708008,572.5,352.0,11.629803657531738,0.355551094444463,1.1770205812326566,0.0,0.0,0
5,0.43209171295166016,572.5,351.5,11.85336971282959,0.355551094444463,1.1752041914468039,0.0018163897858527456,0.028169893,0
6,0.4719817638397217,571.5,350.5,12.020915031433105,0.35191831487275727,1.1715714118750982,0.005137526139418144,0.12879217,0
7,0.5158674716949463,571.5,350.5,12.020915031433105,0.35191831487275727,1.1715714118750982,0.0,0.0,0
8,0.5537645816802979,571.5,352.0,11.884963989257812,0.35191831487275727,1.1770205812326566,0.005449169357558459,0.14378852,0
9,0.5886695384979248,570.9000244140625,350.04998779296875,11.292216300964355,0.34973873582064136,1.1699366167223768,0.007411687933752098,0.21233912,0
10,0.6255710124969482,570.9000244140625,350.04998779296875,11.292216300964355,0.34973873582064136,1.1699366167223768,0.0,0.0,0
11,0.6664619445800781,570.6239013671875,349.65045166015625,10.709362983703613,0.3487356416566767,1.1684851900209372,0.0017643234883183445,0.04314706,0
12,0.7043592929840088,570.5,350.5,11.068072319030762,0.34828553530105155,1.1715714118750982,0.0031188717614667794,0.08229789,0
13,0.7422745227813721,570.5,351.0,11.629803657531738,0.34828553530105155,1.173387801660951,0.0018163897858527456,0.0479066,0
14,0.7781655788421631,570.5,351.5,11.85336971282959,0.34828553530105155,1.1752041914468039,0.0018163897858529676,0.050608423,0
15,0.8122012615203857,570.5,351.0,11.629803657531738,0.34828553530105155,1.173387801660951,0.0018163897858529676,0.05336722,0
16,0.8459823131561279,570.5,351.0,11.236202239990234,0.34828553530105155,1.173387801660951,0.0,0.0,0
17,0.8798918724060059,570.5,351.5,11.423759460449219,0.34828553530105155,1.1752041914468039,0.0018163897858529676,0.053565715,0
18,0.9138007164001465,570.5,351.5,11.423759460449219,0.34828553530105155,1.1752041914468039,0.0,0.0,0
19,0.9447178840637207,570.5,351.5,11.423759460449219,0.34828553530105155,1.1752041914468039,0.0,0.0,0
20,0.9666569232940674,571.5,352.5,12.020915031433105,0.35191831487275727,1.1788369710185096,0.005137526139418144,0.23417279,0
21,0.9876017570495605,571.5,353.0,11.884963989257812,0.35191831487275727,1.1806533608043623,0.0018163897858527456,0.08672257,0
22,1.0105409622192383,571.5,352.5,12.020915031433105,0.35191831487275727,1.1788369710185096,0.0018163897858527456,0.07918277,0
23,1.0314836502075195,570.5,352.5,11.068072319030762,0.34828553530105155,1.1788369710185096,0.003632779571705713,0.17346291,0
24,1.0534257888793945,571.5,351.0,12.175895690917969,0.35191831487275727,1.173387801660951,0.006549086509121622,0.29847074,0
25,1.0833821296691895,572.5,352.0,11.629803657531738,0.355551094444463,1.1770205812326566,0.005137526139418144,0.17150046,0
26,1.1162562370300293,572.5,352.0,11.629803657531738,0.355551094444463,1.1770205812326566,0.0,0.0,0
27,1.148207664489746,572.4810180664062,352.9502258300781,11.236348152160645,0.3554821372638721,1.1804725422166715,0.003452649667706842,0.108059324,0
28,1.1810874938964844,572.5,352.0,11.629803657531738,0.355551094444463,1.1770205812326566,0.003452649667706842,0.10500814,0
29,1.2129971981048584,572.5,352.0,11.629803657531738,0.355551094444463,1.1770205812326566,0.0,0.0,0
30,1.2459111213684082,572.5,352.0,11.629803657531738,0.355551094444463,1.1770205812326566,0.0,0.0,0
31,1.2758300304412842,572.5,352.0,11.629803657531738,0.355551094444463,1.1770205812326566,0.0,0.0,0
32,1.3077805042266846,572.5,352.0,11.236202239990234,0.355551094444463,1.1770205812326566,0.0,0.0,0
33,1.341226577758789,572.5,352.0,11.236202239990234,0.355551094444463,1.1770205812326566,0.0,0.0,0
34,1.3721554279327393,572.5,351.5,11.423759460449219,0.355551094444463,1.1752041914468039,0.0018163897858527456,0.05872801,0
35,1.4202079772949219,572.5,351.5,11.423759460449219,0.355551094444463,1.1752041914468039,0.0,0.0,0
36,1.4522197246551514,572.5,350.5,11.85336971282959,0.355551094444463,1.1715714118750982,0.003632779571705713,0.1134827,0
37,1.4842092990875244,572.9359130859375,349.525634765625,11.034917831420898,0.35713467059809595,1.1680317577562804,0.0038777396399472673,0.12121886,0
38,1.516219139099121,573.5,351.5,11.768702507019043,0.35918387401616875,1.1752041914468039,0.007459426230856974,0.23303542,0
39,1.54813551902771,573.5,350.5,10.12432861328125,0.35918387401616875,1.1715714118750982,0.003632779571705713,0.11382179,0
40,1.5793099403381348,574.5,352.0,10.920265197753906,0.36281665358787446,1.1770205812326566,0.006549086509121437,0.21007885,0
41,1.6122117042541504,573.625,351.4583435058594,11.637715339660645,0.35963797146263193,1.175052862585861,0.0037384404136329053,0.11362432,0
42,1.6452136039733887,573.5,352.0,11.672718048095703,0.35918387401616875,1.1770205812326566,0.002019435852863816,0.061191503,0
43,1.67620849609375,574.3571166992188,351.5,10.93266487121582,0.36229759005165846,1.1752041914468039,0.003604788399312218,0.11630266,0
44,1.7091200351715088,574.1056518554688,351.96478271484375,11.290660858154297,0.3613840737042813,1.1768926445985701,0.0019197359616975249,0.05833018,0
45,1.7561402320861816,574.4681396484375,351.9331359863281,11.630058288574219,0.36270091195357085,1.1767776790097073,0.0013218472156095078,0.028112328,0
46,1.7871525287628174,574.5,352.0,11.236202239990234,0.36281665358787446,1.1770205812326566,0.00026906805054667825,0.008676173,0
47,1.8201408386230469,574.5,352.5,11.423759460449219,0.36281665358787446,1.1788369710185096,0.0018163897858529676,0.05506162,0
48,1.8531463146209717,574.5,351.5,11.423759460449219,0.36281665358787446,1.1752041914468039,0.003632779571705713,0.11006597,0
49,1.8840649127960205,574.125,351.375,11.131418228149414,0.3614543612484848,1.1747500940003406,0.0014359822104901814,0.04644396,0
50,1.916149377822876,574.5,351.5,11.423759460449219,0.36281665358787446,1.1752041914468039,0.0014359822104901814,0.04475631,0
51,1.9480650424957275,574.5,352.0,11.236202239990234,0.36281665358787446,1.1770205812326566,0.0018163897858527456,0.056912173,0
52,1.980219841003418,574.5,352.5,11.423759460449219,0.36281665358787446,1.1788369710185096,0.0018163897858529676,0.05648892,0
53,2.0122151374816895,572.5,351.0,11.236202239990234,0.355551094444463,1.173387801660951,0.009081948929264394,0.28385264,0
54,2.0442070960998535,571.5,353.0,12.175895690917969,0.35191831487275727,1.1806533608043623,0.008123142069606546,0.253912,0
55,2.092369794845581,568.7380981445312,352.5,10.842453956604004,0.34188493423315425,1.1788369710185096,0.010196469924111523,0.21170886,0
